Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,660.2016,Architecture,Architecture & Design,2016-06-10,N,204179,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,661.2016,Architecture,Architecture & Design,2016-06-10,N,204180,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,662.2016,Architecture,Architecture & Design,2016-06-10,N,204181,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,663.2016,Architecture,Architecture & Design,2016-06-10,N,204182,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,664.2016,Architecture,Architecture & Design,2016-06-10,N,204183,,,,,,0.0,,,0.0,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,665.2016,Architecture,Architecture & Design,2016-06-10,N,204184,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,666.2016,Architecture,Architecture & Design,2016-06-10,N,204185,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,667.2016,Architecture,Architecture & Design,2016-06-10,N,204186,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"35 × 22 1/2"" (88.9 × 57.2 cm)",Gift of Peter G. Rowe,668.2016,Architecture,Architecture & Design,2016-06-10,N,204187,,,,,,88.9001778004,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,669.2016,Architecture,Architecture & Design,2016-06-10,N,204188,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,670.2016,Architecture,Architecture & Design,2016-06-10,N,204189,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,671.2016,Architecture,Architecture & Design,2016-06-10,N,204190,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,672.2016,Architecture,Architecture & Design,2016-06-10,N,204191,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,673.2016,Architecture,Architecture & Design,2016-06-10,N,204192,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,674.2016,Architecture,Architecture & Design,2016-06-10,N,204193,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,675.2016,Architecture,Architecture & Design,2016-06-10,N,204194,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,676.2016,Architecture,Architecture & Design,2016-06-10,N,204195,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,677.2016,Architecture,Architecture & Design,2016-06-10,N,204196,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,678.2016,Architecture,Architecture & Design,2016-06-10,N,204197,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,679.2016,Architecture,Architecture & Design,2016-06-10,N,204198,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,680.2016,Architecture,Architecture & Design,2016-06-10,N,204199,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,681.2016,Architecture,Architecture & Design,2016-06-10,N,204200,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,682.2016,Architecture,Architecture & Design,2016-06-10,N,204201,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,683.2016,Architecture,Architecture & Design,2016-06-10,N,204202,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,684.2016,Architecture,Architecture & Design,2016-06-10,N,204203,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,685.2016,Architecture,Architecture & Design,2016-06-10,N,204204,,,,,,57.1501143002,,,88.9001778004,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1973,Synthetic polymer paint on paper,"22 1/2 × 35"" (57.2 × 88.9 cm)",Gift of Peter G. Rowe,686.2016,Architecture,Architecture & Design,2016-06-10,N,204205,,,,,,57.1501143002,,,88.9001778004,,
"Untitled (pink, gray and white lines)",Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 17 1/4"" (44.5 × 43.8 cm)",Gift of Peter G. Rowe,648.2016,Architecture,Architecture & Design,2016-06-10,N,204206,,,,,,44.4500889002,,,43.8150876302,,
"Untitled (pink, gray and white lines)",Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 17 1/4"" (44.5 × 43.8 cm)",Gift of Peter G. Rowe,649.2016,Architecture,Architecture & Design,2016-06-10,N,204207,,,,,,44.4500889002,,,43.8150876302,,
"Untitled (pink, gray and white lines)",Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 17 1/4"" (44.5 × 43.8 cm)",Gift of Peter G. Rowe,650.2016,Architecture,Architecture & Design,2016-06-10,N,204208,,,,,,44.4500889002,,,43.8150876302,,
"Untitled (pink, gray and white lines)",Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 17 1/4"" (44.5 × 43.8 cm)",Gift of Peter G. Rowe,651.2016,Architecture,Architecture & Design,2016-06-10,N,204209,,,,,,44.4500889002,,,43.8150876302,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 22 1/2"" (44.5 × 57.2 cm)",Gift of Peter G. Rowe,652.2016,Architecture,Architecture & Design,2016-06-10,N,204210,,,,,,44.4500889002,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 22 1/2"" (44.5 × 57.2 cm)",Gift of Peter G. Rowe,653.2016,Architecture,Architecture & Design,2016-06-10,N,204211,,,,,,44.4500889002,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 22 1/2"" (44.5 × 57.2 cm)",Gift of Peter G. Rowe,654.2016,Architecture,Architecture & Design,2016-06-10,N,204212,,,,,,44.4500889002,,,57.1501143002,,
Untitled (gray and white lines),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,"17 1/2 × 22 1/2"" (44.5 × 57.2 cm)",Gift of Peter G. Rowe,655.2016,Architecture,Architecture & Design,2016-06-10,N,204213,,,,,,44.4500889002,,,57.1501143002,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1997,"Bound sketchbook, pencil and ink on paper","6 × 4"" (15.2 × 10.2 cm)",Gift of Peter G. Rowe,725.2016,Architecture,Architecture & Design,2016-06-10,N,204214,,,,,,15.2400304801,,,10.16002032,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1996,"Bound sketchbook, pencil and ink on paper","6 1/2 × 4 1/2"" (16.5 × 11.4 cm)",Gift of Peter G. Rowe,721.2016,Architecture,Architecture & Design,2016-06-10,N,204215,,,,,,16.5100330201,,,11.43002286,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1986,"Bound sketchbook, pencil and ink on paper","7 1/4 × 8 1/4"" (18.4 × 21 cm)",Gift of Peter G. Rowe,690.2016,Architecture,Architecture & Design,2016-06-10,N,204216,,,,,,18.4150368301,,,20.9550419101,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1998,"Bound sketchbook, pencil and ink on paper","9 1/2 × 6 1/2"" (24.1 × 16.5 cm)",Gift of Peter G. Rowe,728.2016,Architecture,Architecture & Design,2016-06-10,N,204217,,,,,,24.1300482601,,,16.5100330201,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1980–1981,"Bound sketchbook, pencil and ink on paper","8 3/4 × 5 3/4"" (22.2 × 14.6 cm)",Gift of Peter G. Rowe,687.2016,Architecture,Architecture & Design,2016-06-10,N,204218,,,,,,22.2250444501,,,14.6050292101,,
untitled (sketchbook),Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1989,"Bound sketchbook, pencil and ink on paper","7 1/4 × 8 1/4"" (18.4 × 21 cm)",Gift of Peter G. Rowe,711.2016,Architecture,Architecture & Design,2016-06-10,N,204219,,,,,,18.4150368301,,,20.9550419101,,
Color studies,Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.2003,Drawings on paper,various,Gift of Peter G. Rowe,738.2016,Architecture,Architecture & Design,2016-06-10,N,204220,,,,,,0.0,,,0.0,,
untitled sketches,Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),1996–2006,Drawing on paper,various,Gift of Peter G. Rowe,722.2016,Architecture,Architecture & Design,2016-06-10,N,204221,,,,,,0.0,,,0.0,,
Water Enclosure,Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1987,Watercolor and colored pencil on paper,"29 1/8 × 41"" (74 × 104.1 cm)",Gift of Peter G. Rowe,700.2016,Architecture,Architecture & Design,2016-06-10,N,204222,,,,,,73.9776479553,,,104.1402082804,,
Water Enclosure,Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1987,Watercolor and colored pencil on paper,"23 3/8 × 36"" (59.4 × 91.4 cm)",Gift of Peter G. Rowe,701.2016,Architecture,Architecture & Design,2016-06-10,Y,204223,http://www.moma.org/collection/works/204223,,,,,59.3726187452,,,91.4401828804,,
Declaration of Authenticity No. 028 (Carte d'authenticité No. 028),Piero Manzoni,3741,"(Italian, 1933–1963)",(Italian),(1933),(1963),(Male),1961,"Double-sided offset lithograph with letterpress, pen, stamped ink, and pasted printed paper","sheet: 2 13/16 × 4"" (7.1 × 10.2 cm)",Gift of Annina Nosei,1419.2016.a-b,Print,Drawings & Prints,2017-03-30,Y,205298,http://www.moma.org/collection/works/205298,http://www.moma.org/media/W1siZiIsIjM5NzA5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=aed649e85503c068,,,,7.1,,,10.2,,
Alzabile Floor Lamp - Lte 3,Ignazio Gardella,66584,"(Italian, 1905–1999)",(Italian),(1905),(1999),(Male),1948,"Marble, brass, aluminum","adjustable height. 47-70"" × base diam 8""",Gift of Edoarda de Ponti Gardella,959.2016,Design,Architecture & Design,2016-10-17,Y,205564,http://www.moma.org/collection/works/205564,,,0.0,,177.8003556007,,,20.3200406401,,
Moon Boot,Giancarlo Zanatta,68837,"(Italian, born 1938)",(Italian),(1938),(0),(Male),1983,Nylon and rubber,,Gift of Tecnica Group S.p.A.,99.2018.1a-b,Design,Architecture & Design,2018-02-12,Y,206214,http://www.moma.org/collection/works/206214,,,,,,,,,,
Poltrona di Proust armchair,Alessandro Mendini,3925,"(Italian, born 1931)",(Italian),(1931),(0),(Male),1978,Painted wood and upholstery,"37 × 42 1/8 × 41 5/16"" (94 × 107 × 105 cm)",Gift of Jo Carole and Ronald S. Lauder,965.2016,Design,Architecture & Design,2016-10-17,Y,206491,http://www.moma.org/collection/works/206491,http://www.moma.org/media/W1siZiIsIjQxODQ4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f419d2dd72302eb8,,105.0,,94.0,,,107.0,,
Terra Chair,Alessandro Mendini,3925,"(Italian, born 1931)",(Italian),(1931),(0),(Male),1974,Plexiglass and soil,"31 7/8 × 14 3/16 × 14 15/16"" (81 × 36 × 38 cm)",Gift of Jo Carole and Ronald S. Lauder,964.2016,Design,Architecture & Design,2016-10-17,Y,206547,http://www.moma.org/collection/works/206547,http://www.moma.org/media/W1siZiIsIjQxNzgzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41a702daccf36b25,,38.0,,81.0,,,36.0,,
Dear Data,"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014–2015,52 Hand-illustrated postcards,".a (Giorgia to Stefanie): 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b (Stefanie to Giorgia): 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.1-52a-b,Design,Architecture & Design,2016-10-17,N,214559,,,,,,13.9700279401,,,21.5900431801,,
The Power of Silence,"Ila Bêka, Louise Lemoine","49355, 49356","(Italian, born 1967) (French, born 1981)",(Italian) (French),(1967) (1981),(0) (0),(Male) (Female),2010,"Video (color, sound)",34 min.,Gift of Andrea Woodner,122.2016.1,Architecture,Architecture & Design,2016-02-22,Y,214990,http://www.moma.org/collection/works/214990,,,,,,,,,,2040.0
The Submarine,"Ila Bêka, Louise Lemoine","49355, 49356","(Italian, born 1967) (French, born 1981)",(Italian) (French),(1967) (1981),(0) (0),(Male) (Female),2010,"Video (color, sound)",39 min.,Gift of Andrea Woodner,122.2016.2,Architecture,Architecture & Design,2016-02-22,Y,214991,http://www.moma.org/collection/works/214991,,,,,,,,,,2340.0
The Little Beaubourg,"Ila Bêka, Louise Lemoine","49355, 49356","(Italian, born 1967) (French, born 1981)",(Italian) (French),(1967) (1981),(0) (0),(Male) (Female),2010,"Video (color, sound)",34 min.,Gift of Andrea Woodner,122.2016.3,Architecture,Architecture & Design,2016-02-22,Y,214992,http://www.moma.org/collection/works/214992,,,,,,,,,,2040.0
Down Jacket,Moncler,67220,"(Italian, founded 1952)",(Italian),(1952),(0),(),1980s,Lacquered nylon and down,,Gift of Moncler Archives,89.2018,Design,Architecture & Design,2018-02-12,Y,215051,http://www.moma.org/collection/works/215051,,,,,,,,,,
Foldable #1,"Ada Tolla, Giuseppe Lignano","42840, 42841","(Italian, born 1964) (Italian, born 1963)",(Italian) (Italian),(1964) (1963),(0) (0),(Female) (Male),2016,Laser-cut cardboard with inkjet print and enamel paint,"27 1/2 × 44 1/2"" (69.9 × 113 cm)",Gift of Alice Tisch,258.2017,Architecture,Architecture & Design,2017-02-14,Y,215402,http://www.moma.org/collection/works/215402,,,,,69.8501397003,,,113.0302260605,,
Foldable #1,"Ada Tolla, Giuseppe Lignano","42840, 42841","(Italian, born 1964) (Italian, born 1963)",(Italian) (Italian),(1964) (1963),(0) (0),(Female) (Male),2016,Laser-cut cardboard with inkjet print and enamel paint,"27 1/2 × 44 1/2"" (69.9 × 113 cm)",Gift of Alice Tisch,258.2017,Architecture,Architecture & Design,2017-02-14,Y,215402,http://www.moma.org/collection/works/215402,,,,,69.8501397003,,,113.0302260605,,
Feltri Chair,Gaetano Pesce,4570,"(Italian, born 1939)",(Italian),(1939),(0),(Male),1986,"Wool felt and polyester resin
","50 1/8 x 55 1/8 x 28"" (127.3 x 140 x 71.1 cm), seat h. 17 1/2"" (44.5 cm)",Gift of the manufacturer,403.1988.1,Design,Architecture & Design,1988-11-22,Y,215419,http://www.moma.org/collection/works/215419,,,71.1201,,127.3178,,,140.0178,,
Feltri Chair,Gaetano Pesce,4570,"(Italian, born 1939)",(Italian),(1939),(0),(Male),1986,"Wool felt and polyester resin
","50 1/8 x 55 1/8 x 28"" (127.3 x 140 x 71.1 cm), seat h. 17 1/2"" (44.5 cm)",Gift of the manufacturer,403.1988.2,Design,Architecture & Design,1988-11-22,Y,215420,http://www.moma.org/collection/works/215420,,,71.1201,,127.3178,,,140.0178,,
Dear Data,"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2015,8 moleskin sketchbooks,variable dims.,Committee on Architecture and Design Funds,963.2016.1-8,Design,Architecture & Design,2016-10-17,Y,215813,http://www.moma.org/collection/works/215813,http://www.moma.org/media/W1siZiIsIjQwMDYzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e22c80561cc628b,,,,,,,,,
Anita Ekberg surrounded by Paparazzi defends herself with bow and arrow,Marcello Geppetti,67444,"(Italian, 1933–1998)",(Italian),(1933),(1998),(Male),"October 29, 1960",Gelatin silver print,"15 3/4 × 13"" (40 × 33 cm)",Gift of Pierre Apraxine in memory of Baroness Marion Lambert,1357.2016,Photograph,Photography,2017-02-02,Y,216430,http://www.moma.org/collection/works/216430,http://www.moma.org/media/W1siZiIsIjM5MjI0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6bac8ce3a8c428e,,0.0,,40.0050800102,,,33.0200660401,,
Dear Data: Week 1 (What's the Time / A Week of Clocks),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink and pencil on paper
.b: Ink and pencil on paper",".a: 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b: 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.1a-b,Design,Architecture & Design,2016-10-17,Y,216726,http://www.moma.org/collection/works/216726,http://www.moma.org/media/W1siZiIsIjQwMzM1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6241ece8705df6d1,,,,13.9700279401,,,21.5900431801,,
Dear Data: Week 2 (Straight Lines / A Week of Public Transportation),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink and pencil on paper
.b: Ink and pencil on paper",".a: 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b: 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.2a-b,Design,Architecture & Design,2016-10-17,Y,216727,http://www.moma.org/collection/works/216727,http://www.moma.org/media/W1siZiIsIjQwMzM1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0804b3f85f0dec1,,,,13.9700279401,,,21.5900431801,,
Dear Data: Week 3 (Thank You So Much / A Week of Thank Yous),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink and pencil on paper
.b: Ink and pencil on paper",".a (Giorgia to Stefanie): 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b (Stefanie to Giorgia): 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.3a-b,Design,Architecture & Design,2016-10-17,Y,216728,http://www.moma.org/collection/works/216728,http://www.moma.org/media/W1siZiIsIjQwMzM1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f29106047ee9066,,,,,,,,,
Dear Data: Week 4 (Mirror Mirror on the Wall / A Week of Mirrors),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink, marker, and pencil on paper
.b: Ink and pencil on paper",".a (Giorgia to Stefanie): 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b (Stefanie to Giorgia): 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.4a-b,Design,Architecture & Design,2016-10-17,Y,216729,http://www.moma.org/collection/works/216729,http://www.moma.org/media/W1siZiIsIjQwMzM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5c203ebe9781dded,,,,,,,,,
Dear Data: Week 5 (Things I [We] Bought / A Week of Things I Buy),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink, marker, and pencil on paper
.b: Ink on paper",".a (Giorgia to Stefanie): 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b (Stefanie to Giorgia): 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.5a-b,Design,Architecture & Design,2016-10-17,Y,216730,http://www.moma.org/collection/works/216730,http://www.moma.org/media/W1siZiIsIjQwMzM2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e694023f93177ec2,,,,,,,,,
Dear Data: Week 6 (Don't Touch Me Now / A Week of Physical Contact),"Giorgia Lupi, Stefanie Posavec","67122, 39150","(Italian, born 1981) (American, born 1981)",(Italian) (American),(1981) (1981),(0) (0),(Female) (Female),2014,".a: Ink, marker, and pencil on paper
.b: Ink and pencil on paper",".a (Giorgia to Stefanie): 5 1/2 × 8 1/2"" (14 × 21.6 cm)
.b (Stefanie to Giorgia): 5 7/8 × 8 1/4"" (14.9 × 21 cm)",Committee on Architecture and Design Funds,962.2016.6a-b,Design,Architecture & Design,2016-10-17,Y,216731,http://www.moma.org/collection/works/216731,http://www.moma.org/media/W1siZiIsIjQwMzM2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=54283cf89021cfef,,,,,,,,,
